State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
madhya-pradesh,2019,1,462001,3626425,3626425
madhya-pradesh,2019,1,452005,1667463,1667463
madhya-pradesh,2019,1,452001,603742,603742
madhya-pradesh,2019,1,482001,539450,539450
madhya-pradesh,2019,1,455001,536017,536017
madhya-pradesh,2019,1,466001,471656,471656
madhya-pradesh,2019,1,462022,435916,435916
madhya-pradesh,2019,1,452010,432653,432653
madhya-pradesh,2019,1,462021,419303,419303
madhya-pradesh,2019,1,462010,389412,389412
madhya-pradesh,2019,2,462001,6704852,6704852
madhya-pradesh,2019,2,452005,4253651,4253651
madhya-pradesh,2019,2,482001,1116887,1116887
madhya-pradesh,2019,2,462021,597802,597802
madhya-pradesh,2019,2,452001,575129,575129
madhya-pradesh,2019,2,452010,497913,497913
madhya-pradesh,2019,2,462022,493951,493951
madhya-pradesh,2019,2,462023,475553,475553
madhya-pradesh,2019,2,461001,434348,434348
madhya-pradesh,2019,2,455001,418034,418034
madhya-pradesh,2019,3,462001,6269219,6269219
madhya-pradesh,2019,3,452005,4366960,4366960
madhya-pradesh,2019,3,482001,1055603,1055603
madhya-pradesh,2019,3,452001,1043588,1043588
madhya-pradesh,2019,3,462021,940540,940540
madhya-pradesh,2019,3,462022,918349,918349
madhya-pradesh,2019,3,452010,898555,898555
madhya-pradesh,2019,3,462023,839430,839430
madhya-pradesh,2019,3,462003,731558,731558
madhya-pradesh,2019,3,462016,679665,679665
madhya-pradesh,2019,4,462001,6837881,6837881
madhya-pradesh,2019,4,452005,5504197,5504197
madhya-pradesh,2019,4,452001,1476430,1476430
madhya-pradesh,2019,4,452010,1305226,1305226
madhya-pradesh,2019,4,482001,1266715,1266715
madhya-pradesh,2019,4,462008,1257486,1257486
madhya-pradesh,2019,4,462021,1105950,1105950
madhya-pradesh,2019,4,462022,980305,980305
madhya-pradesh,2019,4,462023,973492,973492
madhya-pradesh,2019,4,462003,859025,859025
madhya-pradesh,2020,1,452005,8311339,8311339
madhya-pradesh,2020,1,462008,6548078,6548078
madhya-pradesh,2020,1,462001,2197233,2197233
madhya-pradesh,2020,1,482001,1675660,1675660
madhya-pradesh,2020,1,452001,1568004,1568004
madhya-pradesh,2020,1,452010,1519272,1519272
madhya-pradesh,2020,1,462021,981968,981968
madhya-pradesh,2020,1,462023,973781,973781
madhya-pradesh,2020,1,462022,953629,953629
madhya-pradesh,2020,1,455001,923744,923744
madhya-pradesh,2020,2,462008,7083405,7083405
madhya-pradesh,2020,2,452005,7027354,7027354
madhya-pradesh,2020,2,455001,991925,991925
madhya-pradesh,2020,2,480001,754370,754370
madhya-pradesh,2020,2,452010,737841,737841
madhya-pradesh,2020,2,462001,701101,701101
madhya-pradesh,2020,2,462022,666290,666290
madhya-pradesh,2020,2,482001,656493,656493
madhya-pradesh,2020,2,482002,566179,566179
madhya-pradesh,2020,2,466001,526600,526600
madhya-pradesh,2020,3,462008,18608188,18608188
madhya-pradesh,2020,3,452005,6059895,6059895
madhya-pradesh,2020,3,452010,1520843,1520843
madhya-pradesh,2020,3,455001,1413770,1413770
madhya-pradesh,2020,3,462001,1289565,1289565
madhya-pradesh,2020,3,482001,1258497,1258497
madhya-pradesh,2020,3,452001,982572,982572
madhya-pradesh,2020,3,452016,937996,937996
madhya-pradesh,2020,3,462022,918271,918271
madhya-pradesh,2020,3,482002,897854,897854
madhya-pradesh,2020,4,462008,20637374,20637374
madhya-pradesh,2020,4,452005,6210457,6210457
madhya-pradesh,2020,4,452010,2556422,2556422
madhya-pradesh,2020,4,462001,2187046,2187046
madhya-pradesh,2020,4,455001,2091495,2091495
madhya-pradesh,2020,4,452001,1955323,1955323
madhya-pradesh,2020,4,482001,1733750,1733750
madhya-pradesh,2020,4,452016,1505055,1505055
madhya-pradesh,2020,4,482002,1446070,1446070
madhya-pradesh,2020,4,462022,1415361,1415361
madhya-pradesh,2021,1,462008,45920869,45920869
madhya-pradesh,2021,1,452005,12368534,12368534
madhya-pradesh,2021,1,452010,3157169,3157169
madhya-pradesh,2021,1,452001,3031347,3031347
madhya-pradesh,2021,1,482001,2626795,2626795
madhya-pradesh,2021,1,462001,2567784,2567784
madhya-pradesh,2021,1,455001,2284442,2284442
madhya-pradesh,2021,1,452016,1784180,1784180
madhya-pradesh,2021,1,452020,1717447,1717447
madhya-pradesh,2021,1,462022,1690582,1690582
madhya-pradesh,2021,2,462008,57596018,57596018
madhya-pradesh,2021,2,452005,15823586,15823586
madhya-pradesh,2021,2,482001,2855889,2855889
madhya-pradesh,2021,2,462001,2370403,2370403
madhya-pradesh,2021,2,455001,2302486,2302486
madhya-pradesh,2021,2,452010,2206070,2206070
madhya-pradesh,2021,2,452016,1499795,1499795
madhya-pradesh,2021,2,482002,1485190,1485190
madhya-pradesh,2021,2,474003,1462678,1462678
madhya-pradesh,2021,2,462022,1427896,1427896
madhya-pradesh,2021,3,462008,74987334,74987334
madhya-pradesh,2021,3,452005,22164070,22164070
madhya-pradesh,2021,3,452010,4126900,4126900
madhya-pradesh,2021,3,462001,4073176,4073176
madhya-pradesh,2021,3,482001,4031874,4031874
madhya-pradesh,2021,3,452001,3814262,3814262
madhya-pradesh,2021,3,455001,3411019,3411019
madhya-pradesh,2021,3,452016,2531200,2531200
madhya-pradesh,2021,3,482002,2368726,2368726
madhya-pradesh,2021,3,452020,2340962,2340962
madhya-pradesh,2021,4,462008,97987017,97987017
madhya-pradesh,2021,4,452005,29248862,29248862
madhya-pradesh,2021,4,452010,5218813,5218813
madhya-pradesh,2021,4,452001,5218642,5218642
madhya-pradesh,2021,4,482001,5053220,5053220
madhya-pradesh,2021,4,462001,4713553,4713553
madhya-pradesh,2021,4,455001,4258695,4258695
madhya-pradesh,2021,4,452016,3186800,3186800
madhya-pradesh,2021,4,482002,3144266,3144266
madhya-pradesh,2021,4,452020,3140760,3140760
madhya-pradesh,2022,1,462008,119378084,119378084
madhya-pradesh,2022,1,452005,31734667,31734667
madhya-pradesh,2022,1,452010,5959407,5959407
madhya-pradesh,2022,1,452001,5914289,5914289
madhya-pradesh,2022,1,482001,5835918,5835918
madhya-pradesh,2022,1,462001,5434974,5434974
madhya-pradesh,2022,1,455001,4842367,4842367
madhya-pradesh,2022,1,452020,3814949,3814949
madhya-pradesh,2022,1,452016,3736352,3736352
madhya-pradesh,2022,1,482002,3535166,3535166
madhya-pradesh,2022,2,462008,137837715,137837715
madhya-pradesh,2022,2,452005,32975727,32975727
madhya-pradesh,2022,2,452010,7218657,7218657
madhya-pradesh,2022,2,452001,7076259,7076259
madhya-pradesh,2022,2,482001,7032988,7032988
madhya-pradesh,2022,2,462001,6697994,6697994
madhya-pradesh,2022,2,455001,5419403,5419403
madhya-pradesh,2022,2,452016,4554580,4554580
madhya-pradesh,2022,2,452020,4540833,4540833
madhya-pradesh,2022,2,482002,4137398,4137398
madhya-pradesh,2022,3,480001,164538285,164538285
madhya-pradesh,2022,3,452005,77073821,77073821
madhya-pradesh,2022,3,462001,71155689,71155689
madhya-pradesh,2022,3,462008,45855523,45855523
madhya-pradesh,2022,3,452001,7471847,7471847
madhya-pradesh,2022,3,452010,7434496,7434496
madhya-pradesh,2022,3,482001,7298840,7298840
madhya-pradesh,2022,3,455001,5949409,5949409
madhya-pradesh,2022,3,452016,4729334,4729334
madhya-pradesh,2022,3,452020,4724444,4724444
madhya-pradesh,2022,4,480001,240053791,240053791
madhya-pradesh,2022,4,462001,97808901,97808901
madhya-pradesh,2022,4,452005,87303087,87303087
madhya-pradesh,2022,4,462008,47477990,47477990
madhya-pradesh,2022,4,452010,8385618,8385618
madhya-pradesh,2022,4,452001,8324463,8324463
madhya-pradesh,2022,4,484001,7999283,7999283
madhya-pradesh,2022,4,455001,6345033,6345033
madhya-pradesh,2022,4,482001,6308229,6308229
madhya-pradesh,2022,4,456006,5717266,5717266
madhya-pradesh,2023,1,452010,14391624,14391624
madhya-pradesh,2023,1,452001,14094641,14094641
madhya-pradesh,2023,1,455001,10566960,10566960
madhya-pradesh,2023,1,452016,9754124,9754124
madhya-pradesh,2023,1,452020,9635966,9635966
madhya-pradesh,2023,1,462001,9437009,9437009
madhya-pradesh,2023,1,482002,8155813,8155813
madhya-pradesh,2023,1,480001,7298063,7298063
madhya-pradesh,2023,1,456006,7137453,7137453
madhya-pradesh,2023,1,452056,7100822,7100822
madhya-pradesh,2023,2,452010,16775309,16775309
madhya-pradesh,2023,2,452001,15444170,15444170
madhya-pradesh,2023,2,455001,11754423,11754423
madhya-pradesh,2023,2,452016,11289518,11289518
madhya-pradesh,2023,2,452020,10607233,10607233
madhya-pradesh,2023,2,462001,10472913,10472913
madhya-pradesh,2023,2,482002,9291906,9291906
madhya-pradesh,2023,2,480001,8338427,8338427
madhya-pradesh,2023,2,456006,8186052,8186052
madhya-pradesh,2023,2,452003,8015376,8015376
maharashtra,2018,1,400008,2227885,2227885
maharashtra,2018,1,411001,1055656,1055656
maharashtra,2018,1,411057,168299,168299
maharashtra,2018,1,410501,156090,156090
maharashtra,2018,1,400606,121105,121105
maharashtra,2018,1,411033,118850,118850
maharashtra,2018,1,411014,114748,114748
maharashtra,2018,1,431003,104719,104719
maharashtra,2018,1,411041,101787,101787
maharashtra,2018,1,421302,95135,95135
maharashtra,2018,2,400008,2631405,2631405
maharashtra,2018,2,411001,1316115,1316115
maharashtra,2018,2,411057,242519,242519
maharashtra,2018,2,410501,218820,218820
maharashtra,2018,2,411014,166457,166457
maharashtra,2018,2,411033,157641,157641
maharashtra,2018,2,400606,148846,148846
maharashtra,2018,2,421302,135128,135128
maharashtra,2018,2,411041,133107,133107
maharashtra,2018,2,431003,130057,130057
maharashtra,2018,3,400008,3111609,3111609
maharashtra,2018,3,411001,1689517,1689517
maharashtra,2018,3,410501,508646,508646
maharashtra,2018,3,411057,422874,422874
maharashtra,2018,3,411014,265735,265735
maharashtra,2018,3,411033,238408,238408
maharashtra,2018,3,431003,204502,204502
maharashtra,2018,3,421302,201404,201404
maharashtra,2018,3,411028,200254,200254
maharashtra,2018,3,411041,189200,189200
maharashtra,2018,4,400008,4586309,4586309
maharashtra,2018,4,411001,2176631,2176631
maharashtra,2018,4,411057,652006,652006
maharashtra,2018,4,410501,518442,518442
maharashtra,2018,4,411014,420715,420715
maharashtra,2018,4,421302,400213,400213
maharashtra,2018,4,411028,376373,376373
maharashtra,2018,4,411033,344206,344206
maharashtra,2018,4,400708,314305,314305
maharashtra,2018,4,400072,289541,289541
maharashtra,2019,1,400008,6494529,6494529
maharashtra,2019,1,411006,5641935,5641935
maharashtra,2019,1,411001,2376027,2376027
maharashtra,2019,1,411057,1291680,1291680
maharashtra,2019,1,410501,936769,936769
maharashtra,2019,1,411033,705098,705098
maharashtra,2019,1,411014,703615,703615
maharashtra,2019,1,421302,650588,650588
maharashtra,2019,1,411028,593884,593884
maharashtra,2019,1,411041,578580,578580
maharashtra,2019,2,411006,22544991,22544991
maharashtra,2019,2,400008,6827030,6827030
maharashtra,2019,2,411057,2165856,2165856
maharashtra,2019,2,411033,1250933,1250933
maharashtra,2019,2,411014,1105699,1105699
maharashtra,2019,2,411041,994726,994726
maharashtra,2019,2,411028,822458,822458
maharashtra,2019,2,410501,816802,816802
maharashtra,2019,2,411046,736036,736036
maharashtra,2019,2,440002,684074,684074
maharashtra,2019,3,411006,25995035,25995035
maharashtra,2019,3,400008,7234595,7234595
maharashtra,2019,3,411057,4113075,4113075
maharashtra,2019,3,411033,2374065,2374065
maharashtra,2019,3,411014,2158511,2158511
maharashtra,2019,3,411041,1863384,1863384
maharashtra,2019,3,411028,1473236,1473236
maharashtra,2019,3,411046,1399162,1399162
maharashtra,2019,3,411038,1367646,1367646
maharashtra,2019,3,410501,1268839,1268839
maharashtra,2019,4,411006,32779718,32779718
maharashtra,2019,4,400008,10498727,10498727
maharashtra,2019,4,411057,5242853,5242853
maharashtra,2019,4,411004,4505845,4505845
maharashtra,2019,4,411014,3033141,3033141
maharashtra,2019,4,411033,3008684,3008684
maharashtra,2019,4,411041,2544534,2544534
maharashtra,2019,4,411028,1970393,1970393
maharashtra,2019,4,411046,1918669,1918669
maharashtra,2019,4,411038,1808324,1808324
maharashtra,2020,1,411004,43278566,43278566
maharashtra,2020,1,400070,10817537,10817537
maharashtra,2020,1,411057,5637564,5637564
maharashtra,2020,1,411014,3577288,3577288
maharashtra,2020,1,411033,3338361,3338361
maharashtra,2020,1,411041,2822563,2822563
maharashtra,2020,1,440012,2572365,2572365
maharashtra,2020,1,411046,2258157,2258157
maharashtra,2020,1,411028,2249726,2249726
maharashtra,2020,1,410501,2085583,2085583
maharashtra,2020,2,411004,27617700,27617700
maharashtra,2020,2,400070,6133707,6133707
maharashtra,2020,2,444510,1773268,1773268
maharashtra,2020,2,440012,1695433,1695433
maharashtra,2020,2,411057,1566812,1566812
maharashtra,2020,2,411033,1473583,1473583
maharashtra,2020,2,410501,1370197,1370197
maharashtra,2020,2,421302,1268368,1268368
maharashtra,2020,2,411014,1246164,1246164
maharashtra,2020,2,431003,1144503,1144503
maharashtra,2020,3,411004,49082232,49082232
maharashtra,2020,3,400070,9322422,9322422
maharashtra,2020,3,410501,2801571,2801571
maharashtra,2020,3,411033,2579266,2579266
maharashtra,2020,3,411057,2246332,2246332
maharashtra,2020,3,411014,2096814,2096814
maharashtra,2020,3,431001,1958007,1958007
maharashtra,2020,3,431003,1924441,1924441
maharashtra,2020,3,440012,1886074,1886074
maharashtra,2020,3,411041,1815596,1815596
maharashtra,2020,4,411004,48628369,48628369
maharashtra,2020,4,400070,10292942,10292942
maharashtra,2020,4,410501,5088128,5088128
maharashtra,2020,4,444510,4444889,4444889
maharashtra,2020,4,411033,4384385,4384385
maharashtra,2020,4,411014,4117739,4117739
maharashtra,2020,4,411057,3737410,3737410
maharashtra,2020,4,431003,3183797,3183797
maharashtra,2020,4,411041,3105570,3105570
maharashtra,2020,4,411046,3049281,3049281
maharashtra,2021,1,411004,99287169,99287169
maharashtra,2021,1,400070,25090098,25090098
maharashtra,2021,1,444510,14752939,14752939
maharashtra,2021,1,410501,5597174,5597174
maharashtra,2021,1,411033,5167231,5167231
maharashtra,2021,1,411014,5011718,5011718
maharashtra,2021,1,411057,4560933,4560933
maharashtra,2021,1,411041,3970507,3970507
maharashtra,2021,1,440012,3927031,3927031
maharashtra,2021,1,411046,3668053,3668053
maharashtra,2021,2,411004,120795663,120795663
maharashtra,2021,2,400070,27988960,27988960
maharashtra,2021,2,444510,25401557,25401557
maharashtra,2021,2,410501,5820240,5820240
maharashtra,2021,2,440012,4911423,4911423
maharashtra,2021,2,411033,4333078,4333078
maharashtra,2021,2,431001,4313072,4313072
maharashtra,2021,2,411014,3826381,3826381
maharashtra,2021,2,412105,3522643,3522643
maharashtra,2021,2,411057,3471054,3471054
maharashtra,2021,3,411004,155523883,155523883
maharashtra,2021,3,444510,45378525,45378525
maharashtra,2021,3,400070,35253876,35253876
maharashtra,2021,3,410501,8483378,8483378
maharashtra,2021,3,431001,6658569,6658569
maharashtra,2021,3,411033,6391773,6391773
maharashtra,2021,3,411014,6153220,6153220
maharashtra,2021,3,411057,5518690,5518690
maharashtra,2021,3,440012,5494787,5494787
maharashtra,2021,3,412105,5234434,5234434
maharashtra,2021,4,411004,185423020,185423020
maharashtra,2021,4,444510,55162139,55162139
maharashtra,2021,4,400070,50340367,50340367
maharashtra,2021,4,410501,10198767,10198767
maharashtra,2021,4,431001,8557377,8557377
maharashtra,2021,4,411014,7890419,7890419
maharashtra,2021,4,411033,7862205,7862205
maharashtra,2021,4,411057,7136353,7136353
maharashtra,2021,4,431003,6407291,6407291
maharashtra,2021,4,412105,6367461,6367461
maharashtra,2022,1,411004,209101358,209101358
maharashtra,2022,1,444510,69862188,69862188
maharashtra,2022,1,400070,56011211,56011211
maharashtra,2022,1,410501,11640038,11640038
maharashtra,2022,1,431001,9825891,9825891
maharashtra,2022,1,411033,9348861,9348861
maharashtra,2022,1,411014,9059263,9059263
maharashtra,2022,1,411057,8561602,8561602
maharashtra,2022,1,412105,7459104,7459104
maharashtra,2022,1,421302,7450111,7450111
maharashtra,2022,2,411004,262731186,262731186
maharashtra,2022,2,444510,93575752,93575752
maharashtra,2022,2,400070,67786894,67786894
maharashtra,2022,2,410501,13236910,13236910
maharashtra,2022,2,411014,11697920,11697920
maharashtra,2022,2,411057,11622532,11622532
maharashtra,2022,2,431001,11357036,11357036
maharashtra,2022,2,411033,11248321,11248321
maharashtra,2022,2,411041,8733671,8733671
maharashtra,2022,2,412105,8602663,8602663
maharashtra,2022,3,411033,217102802,217102802
maharashtra,2022,3,400070,137051260,137051260
maharashtra,2022,3,400008,49814056,49814056
maharashtra,2022,3,411004,35565559,35565559
maharashtra,2022,3,440015,28518450,28518450
maharashtra,2022,3,422001,16584775,16584775
maharashtra,2022,3,410501,13708087,13708087
maharashtra,2022,3,411057,13233019,13233019
maharashtra,2022,3,444510,12876808,12876808
maharashtra,2022,3,411014,12461317,12461317
maharashtra,2022,4,411033,263248580,263248580
maharashtra,2022,4,400070,180508440,180508440
maharashtra,2022,4,400008,49240020,49240020
maharashtra,2022,4,440015,33001619,33001619
maharashtra,2022,4,422001,29230434,29230434
maharashtra,2022,4,410501,15124573,15124573
maharashtra,2022,4,411057,14986782,14986782
maharashtra,2022,4,411014,13692420,13692420
maharashtra,2022,4,421302,13270367,13270367
maharashtra,2022,4,431201,12674116,12674116
maharashtra,2023,1,411057,27438671,27438671
maharashtra,2023,1,410501,25782962,25782962
maharashtra,2023,1,411014,23623328,23623328
maharashtra,2023,1,411033,21924992,21924992
maharashtra,2023,1,421302,17573711,17573711
maharashtra,2023,1,412105,16901938,16901938
maharashtra,2023,1,411028,15706323,15706323
maharashtra,2023,1,411041,15299496,15299496
maharashtra,2023,1,411046,15186635,15186635
maharashtra,2023,1,431003,15050418,15050418
maharashtra,2023,2,411057,30991776,30991776
maharashtra,2023,2,410501,29066230,29066230
maharashtra,2023,2,411014,25859292,25859292
maharashtra,2023,2,411033,23888848,23888848
maharashtra,2023,2,421302,19309222,19309222
maharashtra,2023,2,412105,18719763,18719763
maharashtra,2023,2,411028,17388584,17388584
maharashtra,2023,2,431003,16407926,16407926
maharashtra,2023,2,411041,16397174,16397174
maharashtra,2023,2,411046,16261485,16261485
manipur,2018,1,795004,12606,12606
manipur,2018,1,795001,8487,8487
manipur,2018,1,795133,4140,4140
manipur,2018,1,795130,4015,4015
manipur,2018,1,795138,4012,4012
manipur,2018,1,795009,3749,3749
manipur,2018,1,795149,3632,3632
manipur,2018,1,795008,3285,3285
manipur,2018,1,795002,3020,3020
manipur,2018,1,795148,2976,2976
manipur,2018,2,795004,18869,18869
manipur,2018,2,795001,11421,11421
manipur,2018,2,795138,10598,10598
manipur,2018,2,795130,8787,8787
manipur,2018,2,795148,8124,8124
manipur,2018,2,795008,7956,7956
manipur,2018,2,795149,7677,7677
manipur,2018,2,795133,7109,7109
manipur,2018,2,795009,6537,6537
manipur,2018,2,795010,5110,5110
manipur,2018,3,795008,22448,22448
manipur,2018,3,795004,22196,22196
manipur,2018,3,795001,15883,15883
manipur,2018,3,795138,10525,10525
manipur,2018,3,795133,8504,8504
manipur,2018,3,795148,7723,7723
manipur,2018,3,795132,6976,6976
manipur,2018,3,795149,6292,6292
manipur,2018,3,795009,6228,6228
manipur,2018,3,795010,5771,5771
manipur,2018,4,795004,32711,32711
manipur,2018,4,795001,19824,19824
manipur,2018,4,795138,12501,12501
manipur,2018,4,795133,10795,10795
manipur,2018,4,795148,9494,9494
manipur,2018,4,795132,7849,7849
manipur,2018,4,795149,7506,7506
manipur,2018,4,795002,7121,7121
manipur,2018,4,795107,7028,7028
manipur,2018,4,795008,6971,6971
manipur,2019,1,795004,35245,35245
manipur,2019,1,795001,24838,24838
manipur,2019,1,795002,12432,12432
manipur,2019,1,795138,11157,11157
manipur,2019,1,795133,9791,9791
manipur,2019,1,795148,9570,9570
manipur,2019,1,795132,9340,9340
manipur,2019,1,795107,8646,8646
manipur,2019,1,795149,8393,8393
manipur,2019,1,795128,8185,8185
manipur,2019,2,795004,36187,36187
manipur,2019,2,795001,28023,28023
manipur,2019,2,795002,10533,10533
manipur,2019,2,795138,9739,9739
manipur,2019,2,795133,8834,8834
manipur,2019,2,795148,8578,8578
manipur,2019,2,795107,8437,8437
manipur,2019,2,795149,7257,7257
manipur,2019,2,795128,7150,7150
manipur,2019,2,795132,6820,6820
manipur,2019,3,795004,49341,49341
manipur,2019,3,795001,34428,34428
manipur,2019,3,795002,16183,16183
manipur,2019,3,795107,12606,12606
manipur,2019,3,795138,12455,12455
manipur,2019,3,795133,11331,11331
manipur,2019,3,795148,10206,10206
manipur,2019,3,795103,10097,10097
manipur,2019,3,795128,9626,9626
manipur,2019,3,795149,9541,9541
manipur,2019,4,795004,85163,85163
manipur,2019,4,795001,41607,41607
